prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from English to Arabic:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن.","""Now we have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",1.4237418608299992,0.977362083791068,25.0,25.0,eng_Latn,0.99609375
"Translate the following sentence from English to Arabic:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.,أعلن الدكتور إهود أور، أستاذ الطب في جامعة دالهاوسي في هاليفاكس، نوفا سكوشا، وchair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.,28.700742529224765,24.1559600472694,19.125,21.25,eng_Latn,0.671875
"Translate the following sentence from English to Arabic:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.,كثيرون من الخبراء يشككون في أن السكري يمكن أن يتم علاجه، ويرى أن هذه النتائج لا تهم الناس الذين لديهم سكري النوع الأول.,36.15941633956214,15.006873599456922,3.171875,3.640625,arb_Arab,0.98046875
"Translate the following sentence from English to Arabic:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.,في 1/11/2016، أعلنت سارة دانيوس، المديرة التنفيذية لجائزة نوبل للآداب في الأكاديمية السويدية، في برنامج إذاعي على سويديس راديو السويدية، أن اللجنة، غير قادر على التواصل مع بوب ديلان مباشرة عن جائزة نوبل للآداب لعام 2016، قررت,40.61076794104485,26.39428909865511,7.84375,12.25,arb_Arab,0.41015625
"Translate the following sentence from English to Arabic:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع"".","قال دانيوس: ""أنا الآن لا أفعل شيئا. قلت له و أرسلت بريد إلكتروني إلى أحد أصدقائه الأقرب وأجابني بجواب رائع. لقد كان ذلك كافيًا لماذا.""",27.59513211104741,14.712260164672571,9.25,11.1875,arb_Arab,0.515625
"Translate the following sentence from English to Arabic:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.,قالت سابقاً رينجز الرئيس التنفيذي جيمى سيمينوف، أن الشركة بدأت عندما لم يكن مكالمة الدخول audible من غرفة العمل في غارته.,44.04916483273188,28.432938523091668,15.125,15.875,arb_Arab,0.240234375
"Translate the following sentence from English to Arabic:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",قال إنه صنع جرس باب يعمل بتقنية واي فاي.,"He built a WiFi door bell, he said.",1.6514900662251655,2.812739937159535,25.0,25.0,eng_Latn,1.0078125
"Translate the following sentence from English to Arabic:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة.,قالت سيمينوف أن بيعها زيادة بعد ظهوره في عام 2013 في حلقة شوك تانك حيث رفضت لجنة التمويل الشركة.,55.90647036189612,41.402874794004866,9.125,9.5625,arb_Arab,0.7578125
"Translate the following sentence from English to Arabic:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي.",في نهاية عام 2017 ظهرت سيمينوف على قناة قفزة.,29.483995120036948,9.521281498003281,10.125,11.9375,arb_Arab,0.6796875
"Translate the following sentence from English to Arabic:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.,قامت شركة رينج أيضاً بتسوية دعوى قضائية مع شركة الأمن الأخرى، شركة أديت كوربوريشن.,59.09372309940921,43.956147350448475,1.84375,2.140625,arb_Arab,0.9453125
