prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from Wolof to English:
Q: ""Limu wax mooy, leegi am nañu am jinaxu 4 weer yu musoon am jabet te leegi ama tuñu ko. ""
A:","""Limu wax mooy, leegi am nañu am jinaxu 4 weer yu musoon am jabet te leegi ama tuñu ko. ""","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Limu wax mooy, leegi am nañu am jinaxu 4 weer yu musoon am jabet te leegi ama tuñu ko.""",11.120911045365771,1.8564670505078418,25.0,25.0,wol_Latn,0.52734375
"Translate the following sentence from Wolof to English:
Q: Dr. Ehud Ur, professor ci walum paj ci dara bu magg bi Dalhousie ca Halifax, Nova Scotia ak siisu paccu paj ak xam-xam ca mbootay ñu am jabët ci Kanadaa artuna ni saaytu bi dama nekk ci bés yu jiitu yi.
A:","Dr. Ehud Ur, professor ci walum paj ci dara bu magg bi Dalhousie ca Halifax, Nova Scotia ak siisu paccu paj ak xam-xam ca mbootay ñu am jabët ci Kanadaa artuna ni saaytu bi dama nekk ci bés yu jiitu yi.","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Ehud Ur, a professor from Dalhousie University in Halifax, Nova Scotia, has been working in Canada for many years. He has been in the field for a long time, and he has been very active in the community.",38.62996808981532,30.115800302378165,8.1875,10.875,eng_Latn,-0.01531982421875
"Translate the following sentence from Wolof to English:
Q: Ni yénééni borom xamxam yi, geemulni gni am jabét meenna gno wér, di waxni geestu yi amugnu solo dara ci nit yi am jabétu Type 1.
A:","Ni yénééni borom xamxam yi, geemulni gni am jabét meenna gno wér, di waxni geestu yi amugnu solo dara ci nit yi am jabétu Type 1.","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","The sentence translates to: ""I am a person who is not a person, and I am not a person who is not a person, and I am a person who is not a person who is not a person, and I am a person who is not a person who is not a person who is not a person, and I am a person who is not a person who is not a person who is not a person who is not a person, and I am a person who is not a",12.66723506157572,0.556156680230649,17.25,25.0,eng_Latn,-0.030517578125
"Translate the following sentence from Wolof to English:
Q: Altine, Sara Danius, sekreteer permanaa bu Comité Nobel bu literature ci Academi bu Suede, dafa xamle ci benn emisioŋu rajo ci Sveriges Radio ca Suède ni ginaaw kuréel gi mënul jokkoo ak Bob Dylan ci ki gàddu neexalu Nobel ci literature 2016, dakkal nañu li ñu ko doon jéema jokkoo ak moom.
A:","Altine, Sara Danius, sekreteer permanaa bu Comité Nobel bu literature ci Academi bu Suede, dafa xamle ci benn emisioŋu rajo ci Sveriges Radio ca Suède ni ginaaw kuréel gi mënul jokkoo ak Bob Dylan ci ki gàddu neexalu Nobel ci literature 2016, dakkal nañu li ñu ko doon jéema jokkoo ak moom.","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Altine, Sara Danius, secretary of the Nobel Committee on Literature in the Academy of Swedish Literature, has been awarded the Nobel Prize in Literature in 2016, for her work with Bob Dylan and for her contributions to the field of literature.",41.694333959736745,22.06711633639794,12.3125,14.0625,eng_Latn,-0.016357421875
"Translate the following sentence from Wolof to English:
Q: Danius wax na ni, “Fimne nii defu ñu dara. Woote na te yónnee naa ay m-bataaxal ci way-liggéeyandoowam biko gëna jege te jot ay tontu yu neex lool. Léegi, loolu war naa doy.”
A:","Danius wax na ni, “Fimne nii defu ñu dara. Woote na te yónnee naa ay m-bataaxal ci way-liggéeyandoowam biko gëna jege te jot ay tontu yu neex lool. Léegi, loolu war naa doy.”","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius wax na ni, “Fimne nii defu ñu dara. Woote na te yónnee naa ay m-bataaxal ci way-liggéeyandoowam biko gëna jege te jot ay tontu yu neex lool. Léegi, loolu war naa doy.”",13.876344240746679,1.5988982111295638,25.0,25.0,wol_Latn,0.486328125
"Translate the following sentence from Wolof to English:
Q: Bu njëkk, Direktëru Ring, Jamie Siminoff, dafa gisoon ni këru liggéeyukaay bi tambaliwoon na biñu mënul woon dégg limuy sab ci magasiinam bi nekk ci garaasam.
A:","Bu njëkk, Direktëru Ring, Jamie Siminoff, dafa gisoon ni këru liggéeyukaay bi tambaliwoon na biñu mënul woon dégg limuy sab ci magasiinam bi nekk ci garaasam.","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","""But, Director Ring, Jamie Siminoff, has been given the task of creating a new film that will be a masterpiece of the genre, and he will be working on it with his team.""",24.646252198137535,11.930191477839873,10.5,15.375,eng_Latn,-0.07275390625
"Translate the following sentence from Wolof to English:
Q: Defar na ab sonëri buntu buy doxee WIFI, ci limu wax.
A:","Defar na ab sonëri buntu buy doxee WIFI, ci limu wax.","He built a WiFi door bell, he said.","""I want to connect to the internet using a Wi-Fi network.""",11.051429596997176,2.908317710573758,7.875,18.125,eng_Latn,-0.0166015625
"Translate the following sentence from Wolof to English:
Q: Siminoff wax na ne njaay yi dañoo yokku gannaaw ba mu feeñee ci 2013 ci benn episodu Shark Tank fa gurupi xew xew gi bañee dugal seen xaalis ci këru liggéeyukaay gu ndaw guy dooga door.
A:",Siminoff wax na ne njaay yi dañoo yokku gannaaw ba mu feeñee ci 2013 ci benn episodu Shark Tank fa gurupi xew xew gi bañee dugal seen xaalis ci këru liggéeyukaay gu ndaw guy dooga door.,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Siminoff wax na ne njaay yi dañoo yokku gannaaw ba mu feeñee ci 2013 ci benn episodu Shark Tank fa gurupi xew xew gi bañee dugal seen xaalis ci këru liggéeyukaay gu ndaw guy dooga door.,22.891537743194394,4.531340599677216,25.0,25.0,wol_Latn,0.59375
"Translate the following sentence from Wolof to English:
Q: Ci njeexte 2017, la Siminoff feeñ ci television buy siiwal njaay bii di QVC.
A:","Ci njeexte 2017, la Siminoff feeñ ci television buy siiwal njaay bii di QVC.","In late 2017, Siminoff appeared on shopping television channel QVC.","In 2017, the Siminoff feeñ was bought by QVC.",25.94307748103393,19.104081613647544,15.25,15.625,eng_Latn,0.369140625
"Translate the following sentence from Wolof to English:
Q: Ring lijjanti na jàppante bi amoon ci wàllu yoon ak ADT Corporation bii di seen wujj ci liggéey.
A:",Ring lijjanti na jàppante bi amoon ci wàllu yoon ak ADT Corporation bii di seen wujj ci liggéey.,"Ring also settled a lawsuit with competing security company, the ADT Corporation.","The sentence in Wolof translates to English as: ""Ring lijjanti na jàppante bi amoon ci wàllu yoon ak ADT Corporation bii di seen wujj ci liggéey.""",25.03194076205915,3.693627242535955,23.75,24.875,wol_Latn,0.0283203125
