prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline
"Translate the following sentence from English to Arabic:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن.","""نحن الآن لدينا ماهيرات صغيرة عمرها 4 أشهر لا تُعاني من السكري، كانت تُعاني من السكري سابقًا""، أضاف.",29.456471985443468,10.486825675317567
"Translate the following sentence from English to Arabic:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.,د. إhud Ur، أستاذ الطب بكلية دالهوسية في Halifax، نوفا سكوشا، كندا، ورئيس قسم الطب والبحث العلمي في الجمعية الكندية للسكري، أشار إلى أنه من المبكر جداً أن نتحدث عن النتائج، لكنه أشار إلى أن الدراسات تقدمت إلى مرحلة جديدة من التقدم.,36.26222906912291,17.83669182521344
"Translate the following sentence from English to Arabic:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.,كمثل بعض الخبراء الآخرين، يشك في قدرة السكري على الشفاء، ويلاحظ أن هذه النتائج لا تتعلق بالأشخاص الذين يعانون من السكري النوع الأول.,38.42856904593775,24.928583304642505
"Translate the following sentence from English to Arabic:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.,يوم الأحد، سارة دانيوس، رئيسة السكرتارية العمومية لجائزة نوبل للشعر في السويد، أعلنت خلال برنامج إذاعي على إذاعة سويسرا في السويد، أن اللجنة، غير قادرة على الوصول إلى بوب ديلان مباشرة بشأن تسلم جائزة نوبل للشعر في عام 2016، انسحبت من محاولاتها لوصوله.,42.62217968594815,25.28783506922776
"Translate the following sentence from English to Arabic:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع"".","دانيوس قال: ""الآن لدينا ما نفعله. لقد قرأت رسائله واتصالاته إلى أقرب متعاون له، وحصلت على ردود سلبية. الآن، هذا كافٍ.""",30.189762738442738,11.43077713744606
"Translate the following sentence from English to Arabic:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.,في الماضي، قال رئيس شركة رينج جيمى سيمينوف، أن الشركة بدأت عندما لم يكن صوت دووره audible من مكتبه في وكره.,38.59294218017782,21.139376410920775
"Translate the following sentence from English to Arabic:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",قال إنه صنع جرس باب يعمل بتقنية واي فاي.,كان يبني دابوراً للإنترنت، قال.,13.775201719841313,3.4089919964838553
"Translate the following sentence from English to Arabic:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة.,قال سيمينوف أن الطلب ارتفع بعد ظهوره في حلقة من برنامج شارك تانك عام 2013 حيث قرر الفريق عدم تقديم الدعم للشركة.,42.004249751947896,22.995862366538688
"Translate the following sentence from English to Arabic:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي.",في أواخر عام 2017، ظهر سيمينوف على قناة تلفزيونية للتسوق QVC.,57.49861416847462,38.677073841449364
"Translate the following sentence from English to Arabic:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.,"Ring also resolved a legal dispute with its rival security firm, the ADT Corporation.",3.352199785899592,3.2674837661039313
