prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Sasa tuna panya wenye umri wa miezi minne ambao hawana kisukari ambao awali walikuwa na kisukari"", aliongeza.","""Sasa tuna wanyama wa kike ambao sasa tunapata wamepata kike ambao sasa tunapata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata wamepata",4.850109406340897,21.492791523711663,swh_Latn," ""Sasa tuna panya wenye umri wa miezi minne ambao hawana kisukari ambao awali walikuwa na kisukari"", aliongeza.",4.850109406340897,21.492791523711663,22.375,23.5
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dak. Ehud Ur, profesa wa udaktari katika chuo kikuu cha Dalhousie kule Halifix, Nova Scotia na mwenyekiti wa kitengo cha kliniki na kisayansi kwenye ushirika wa ugonjwa wa kisukari nchini Canada alionya kuwa utafiti bado uko kwenye siku za mapema.","Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa Kiswahili, Mwalimu wa",0.6472377510683904,8.973852873893707,swh_Latn," Dak. Ehud Ur, profesa wa udaktari katika chuo kikuu cha Dalhousie kule Halifix, Nova Scotia na mwenyekiti wa kitengo cha kliniki na kisayansi kwenye ushirika wa ugonjwa wa kisukari nchini Canada alionya kuwa utafiti bado uko kwenye siku za mapema.",0.6472377510683904,8.973852873893707,25.0,25.0
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Kama wataalam wengine, ana shaka kuhusu kama ugonjwa wa kisukari unaweza kutibiwa, akagundua kuwa matokeo haya hayana umuhimu kwa watu ambao tayari wana ugojwa wa kisukari wa aina 1.","Kama wanasayansi, wanasayansi wamekuwa wanasema kwamba watu wazima wamekuwa wanasema kwamba watu wazima wamekuwa wanasema kwamba watu wazima wamekuwa wanasema kwamba watu wazima wamekuwa wanasema kwamba watu wazima wamekuwa wanasema kwamba watu wazima wamekuwa wanasema kwamba watu wazima wamekuwa wanas",0.8322093046856479,17.605164858383635,swh_Latn," Kama wataalam wengine, ana shaka kuhusu kama ugonjwa wa kisukari unaweza kutibiwa, akagundua kuwa matokeo haya hayana umuhimu kwa watu ambao tayari wana ugojwa wa kisukari wa aina 1.",0.8322093046856479,17.605164858383635,25.0,25.0
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Mnamo Jumatatu, Sara Danius, katibu wa kudumu wa Kamati ya Nobel ya Fasihi katika Chuo cha Uswidi, alitangaza hadharani wakati wa kipindi cha redio kwenye Sveriges Radio katika Uswidi kwamba kamati hiyo, kwa kutoweza kumfikia Bob Dylan moja kwa moja kuhusu ushindi wa Tuzo la Nobel la Fasihi 2016, iliacha juhudi zake za kujaribu kumfikia.","Mnamo Jumatatu, Sara Danius, mwandishi wa habari, alitangaza kuwa, Mnamo Jumatatu, Sara Danius, mwandishi wa habari, alitangaza kuwa, Mnamo Jumatatu, Sara Danius, mwandishi wa habari, alitangaza kuwa, Mnamo Jumatatu, Sara Danius, mwandishi wa habari, alitangaza kuwa, Mnamo Jumatatu, Sara Dani",11.807931941848556,23.949494457508074,swh_Latn," Mnamo Jumatatu, Sara Danius, katibu wa kudumu wa Kamati ya Nobel ya Fasihi katika Chuo cha Uswidi, alitangaza hadharani wakati wa kipindi cha redio kwenye Sveriges Radio katika Uswidi kwamba kamati hiyo, kwa kutoweza kumfikia Bob Dylan moja kwa moja kuhusu ushindi wa Tuzo la Nobel la Fasihi 2016, iliacha juhudi zake za kujaribu kumfikia.",11.807931941848556,23.949494457508074,25.0,25.0
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius alisema, ""Sasa hivi hatufanyi chochote. Nimepiga simu na kutuma barua pepe kwa mshirika wake wa karibu na kupata majibu ya kirafiki sana. Kwa sasa, hakika hiyo imetosha.""","Danius alisema, ""Sasa hivi tunafanya kitu hakuna. Hilo lina maana kwamba sasa hivi tunafanya kitu hakuna.",12.860269210429582,28.218307373200506,swh_Latn," Danius alisema, ""Sasa hivi hatufanyi chochote. Nimepiga simu na kutuma barua pepe kwa mshirika wake wa karibu na kupata majibu ya kirafiki sana. Kwa sasa, hakika hiyo imetosha.""",12.860269210429582,28.218307373200506,23.875,24.875
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Hapo awali, Mkurugenzi Mtendaji wa Ring, Jamie Siminoff, alitamka kampuni hiyo ilianza wakati kengele yake ya mlangoni haikuwa inasikika katika duka lake kwenye karakana yake.","Hapo awali, Mkurugenzi wa Mipaka huyo alisema kuwa hapo awali, Mipaka hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali hapo awali h",9.88375820064514,17.625637107023557,swh_Latn," Hapo awali, Mkurugenzi Mtendaji wa Ring, Jamie Siminoff, alitamka kampuni hiyo ilianza wakati kengele yake ya mlangoni haikuwa inasikika katika duka lake kwenye karakana yake.",9.88375820064514,17.625637107023557,22.0,23.0
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Aliunda kengele ya mlango ya Wi-Fi, alisema.",Aliyekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa amekuwa,0.5398548275054964,3.5822836482785294,swh_Latn," Aliunda kengele ya mlango ya Wi-Fi, alisema.",0.5398548275054964,3.5822836482785294,24.625,25.0
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Siminoff alisema mauzo yaliongezeka baada ya yeye kuonekana katika kipindi cha Shark Tank mnamo 2013 ambapo paneli ya onyesho hilo ilikataa kufadhili biashara hiyo mpya.,Mbio hiyo ilisema kwamba mauzo yaliyoongezeka baada ya hapo yalisema kwamba mzunguko huo ulikuwa umekuwa na mzunguko wa mauzo ulikuwa umekuwa na mzunguko wa mauzo.,4.446393436963015,26.090419477293548,swh_Latn, Siminoff alisema mauzo yaliongezeka baada ya yeye kuonekana katika kipindi cha Shark Tank mnamo 2013 ambapo paneli ya onyesho hilo ilikataa kufadhili biashara hiyo mpya.,4.446393436963015,26.090419477293548,20.375,21.875
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Baadaye 2017, Siminoff alionekana katika chaneli ya ununuzi ya televisheni QVC.","Katika mwisho wa mwaka, Siminoff alionekana kwenye televisheni, watu wa mwisho wa mwaka walionekana kwenye televisheni.",16.76784955078518,39.733540092421414,swh_Latn," Baadaye 2017, Siminoff alionekana katika chaneli ya ununuzi ya televisheni QVC.",16.76784955078518,39.733540092421414,20.5,16.75
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring pia alitatua mashtaka ya kampuni pinzani ya usalama, Shirika la ADT.","Mzungu pia alikwenda na kujiuzulu, Mzungu pia alikwenda na kujiuzulu.",2.273154356702287,14.274063828371514,swh_Latn," Ring pia alitatua mashtaka ya kampuni pinzani ya usalama, Shirika la ADT.",2.273154356702287,14.274063828371514,25.0,25.0
"Q: While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.
A:","While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.","Huku chanjo moja ya majaribio ikionekana kupunguza vifo kutokana na Ebola, hadi kufikia sasa, hakuna dawa zimeonyeshwa dhahiri kufaa kutibu maambukizo yaliyoko.","Wakati mmoja wa kujaribiwa, hakuna dawa zilizokuwa zinaweza kutumika kuwakaribia.",2.828671002999962,20.61265491229988,swh_Latn," Huku chanjo moja ya majaribio ikionekana kupunguza vifo kutokana na Ebola, hadi kufikia sasa, hakuna dawa zimeonyeshwa dhahiri kufaa kutibu maambukizo yaliyoko.",2.828671002999962,20.61265491229988,21.75,21.875
"Q: One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.
A:","One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.","Kinywaji kimoja cha kingamwili, ZMapp, hapo awali kilionyesha ahadi uwanjani, lakini tafiti rasmi zilionyesha kilikuwa na faida kidogo kuliko ilivyotafutwa katika kuzuia kifo.","Moja ya madawa ya kulevya, moja ya madawa ya kulevya, yamekuwa na faida ya kulevya, yamekuwa na faida ya kulevya, yamekuwa na faida ya kulevya, yamekuwa na faida ya kulevya, yamekuwa na faida ya kulevya, yamekuwa na faida ya kulevya, y",1.2437041056909581,15.925936540144583,swh_Latn," Kinywaji kimoja cha kingamwili, ZMapp, hapo awali kilionyesha ahadi uwanjani, lakini tafiti rasmi zilionyesha kilikuwa na faida kidogo kuliko ilivyotafutwa katika kuzuia kifo.",1.2437041056909581,15.925936540144583,22.875,24.875
"Q: In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.
A:","In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.","Katika jaribio la PALM, Zmapp ilitumika kama kidhibiti, kumaanisha wanasayansi waliitumia kama msingi na kulinganisha matibabu mengine matatu nayo.","Katika PALM, mzunguko wa maisha ulikuwa mzunguko wa maisha, ulikuwa mzunguko wa maisha.",3.9658355170603876,17.402050470899958,swh_Latn," Katika jaribio la PALM, Zmapp ilitumika kama kidhibiti, kumaanisha wanasayansi waliitumia kama msingi na kulinganisha matibabu mengine matatu nayo.",3.9658355170603876,17.402050470899958,25.0,25.0
"Q: USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.
A:",USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.,USA Gymnastics hukubali barua ya Kamati ya Olimpiki ya Marekani na hukubali hitaji kuu la familia ya Olimpiki la kukuza mazingira salama kwa wanariadha wetu wote.,"USA Gymnastics inasikitishwa kwa kuwa, familia ya Amerika inasikitishwa kwa kuwa, USA Gymnastics inasikitishwa kwa kuwa, familia ya Amerika inasikitishwa kwa kuwa, USA Gymnastics inasikitishwa kwa kuwa, familia ya Amerika inasikitishwa kwa kuwa, USA Gymnastics inasikitishwa kwa kuwa, familia ya Amerika inasikitishwa kwa kuwa, USA Gymnastics inasikitishwa kwa kuwa, familia ya Amerika inasikitishwa kwa kuwa,",3.1988357281173427,20.703358123861232,swh_Latn, USA Gymnastics hukubali barua ya Kamati ya Olimpiki ya Marekani na hukubali hitaji kuu la familia ya Olimpiki la kukuza mazingira salama kwa wanariadha wetu wote.,3.1988357281173427,20.703358123861232,25.0,25.0
